frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,192786,192786,0,0,0,5.9561190000749775,0.0,0.0,0.0,0.0,0.1407489999110112,0.21281599993017153,34.96358999973381,32.44093900002554,48.89761200001885,125.60608400008277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,190948,190948,35375,35375,35375,32.98713000003772,0.007825000011507655,0.0028250001378182787,886.2121180000031,97.15167700005622,990.5356530002791,0.2587930002846406,72.88525900003151,32.3180330001378,5.659783999817591,1138.8896880002903,,,,,,,,,,,
2,187120,187120,56553,56553,56553,6.529752999995253,0.002544999915699009,0.0016529997992620338,1108.0474149998736,107.77220099998885,1220.1813649999167,0.22908699975232594,47.4213160000545,39.6952420001071,5.824628000027587,1322.7241229997162,,,,,,,,,,,
3,177130,177130,90735,90735,90735,3.775309000047855,0.0023040001906338148,0.0011419997463235632,1444.031614999858,116.1260199996832,1564.5020599999953,0.24021800027185236,52.001851000113675,37.94323000010991,5.631479000385298,1666.9079749999582,,,,,,,,,,,
4,139893,139893,125815,125815,120000,4.04603600009068,0.002484999640728347,3.4570829998301633,1742.2923479998644,141.41496399997777,1890.9323109996876,0.3242980001232354,76.87463299998853,34.660098000131256,5.738213000313408,2015.15786400023,,,,,,,,,,,
5,128673,128673,169847,169847,120000,5.811752999761666,0.0023849997887737118,3.584024999781832,1816.7071110001416,154.1076170001361,1978.3122959997854,0.2955639997708204,53.645743999823026,36.23555200010742,5.722722999962571,2082.524811999974,,,,,,,,,,,
6,122413,122413,210281,210281,120000,3.486949000034656,0.0020440002117538825,5.048979000093823,1691.1012410000694,163.79557799973554,1863.5125000000698,0.22747299999537063,54.79151700001239,46.263804999853164,6.056288999843673,1976.7630289998124,,,,,,,,,,,
7,113968,113968,307003,307003,120000,3.3029189999069786,0.002124000275216531,4.41299500016612,2461.4143379999405,144.23469099983777,2614.306439000302,0.303398999676574,64.87456299964833,38.380540000162,6.246551999993244,2729.781566999918,,,,,,,,,,,
8,115096,115096,363963,363963,120000,3.692742000112048,0.004057999831275083,7.404671000131202,2527.442431000054,144.87059000020963,2683.529500000077,0.37865200010855915,47.71474900007888,31.76313999983904,6.052260999695136,2776.6451559996312,,,,,,,,,,,
9,115134,115134,409827,409827,120000,3.397529000267241,0.0023550001060357317,5.8653050000430085,2620.9062550001363,162.45805500011556,2794.255076999889,0.265445999957592,49.143092000122124,42.32161300024018,6.4359830003013485,2898.612999999841,,,,,,,,,,,
