frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,192786,192786,0,0,0,5.559093999636389,0.0,0.0,0.0,0.0,0.11171400001330767,0.20203800022500218,26.090259000284277,22.21061699992788,54.76357299994561,111.9351940001252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,190948,190948,35375,0,0,12.908442000025389,0.0,0.0,0.0,0.0,0.1477129999329918,0.510730000314652,55.90031299971088,30.900665999979537,5.464632999974128,109.84593700004552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,187120,187120,75879,0,0,5.757736000305158,0.0,0.0,0.0,0.0,0.12565099996209028,0.36959899989597034,48.07768699993176,37.34209300000657,5.603227999927185,100.50379599988446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,177130,177130,126687,0,0,6.625318999795127,0.0,0.0,0.0,0.0,0.12116200014133938,0.2968089997921197,57.40624200007005,53.89676899994811,5.674465000083728,126.98564599986639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,139893,139893,199452,0,0,11.246013999880233,0.0,0.0,0.0,0.0,0.10120400020241505,0.3408740003578714,66.1390840000422,49.27176699993652,5.811977999655937,135.77984399989873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,128673,128673,297524,0,0,6.196034999902622,0.0,0.0,0.0,0.0,0.0756750000618922,0.29872300001443364,72.91698400013047,46.06177799996658,6.2015369999244285,134.25934499991854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,122413,122413,393342,0,0,8.689048000178445,0.0,0.0,0.0,0.0,0.07770999991407734,0.3069690001211711,73.02401900005862,36.3379159998658,7.2984109997378255,128.16639599986956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,113968,113968,488904,0,0,3.204105999884632,0.0,0.0,0.0,0.0,0.06517500014524558,0.2781739999591082,54.430962999958865,40.03623000016887,7.815311000285874,108.2007979998707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,115096,115096,569795,0,0,3.275793000284466,0.0,0.0,0.0,0.0,0.06504500015580561,0.2730139999584935,86.39121999976851,61.12163799980408,6.544603999827814,160.04215300017677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,115134,115134,659805,0,0,3.3898120000230847,0.0,0.0,0.0,0.0,0.08089499988273019,0.4397130001052574,61.52198500012673,47.4458839998988,6.603066000025137,121.8697079998492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,115075,115075,747709,0,0,5.019227999582654,0.0,0.0,0.0,0.0,0.07348100007220637,0.29201999996075756,30.877961999976833,54.508211000211304,6.842615000095975,100.13090700022076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,116232,116232,832744,0,0,3.3187359999828914,0.0,0.0,0.0,0.0,0.06850099998700898,0.27321400011715014,58.74275399992257,46.39554799996404,6.995718999860401,118.16655400025411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,116073,116073,920517,0,0,3.349295000134589,0.0,0.0,0.0,0.0,0.06420299996534595,0.2728029999161663,49.45831399982126,51.69324100006634,7.141548999697989,114.37927800034231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13,111877,111877,1016364,0,0,3.16633299962632,0.0,0.0,0.0,0.0,0.0658270000712946,0.2869609998015221,70.24947399986559,43.92080099978557,7.387139999991632,127.42203400011931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,108518,108518,1097973,0,0,2.018150999901991,0.0,0.0,0.0,0.0,0.0642840000182332,0.2771120002762473,63.949659999707364,41.749295000045095,7.5498820001485,117.93642800012094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,99163,99163,1174807,0,0,1.8413520001558936,0.0,0.0,0.0,0.0,0.060074999964854214,0.283925000076124,52.49189100004514,46.49751299984928,7.788058999722125,111.25139499972647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,99075,99075,1252920,0,0,1.8505699999877834,0.0,0.0,0.0,0.0,0.07401199991363683,0.27698099984263536,75.43760599992311,89.59023499983232,7.7786919996469805,177.8706959998999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,99522,99522,1322336,0,0,2.004344999932073,0.0,0.0,0.0,0.0,0.08571399985157768,0.3866820002258464,52.14499600015188,41.793670000060956,10.816228000294359,109.53407099987089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,101255,101255,1390687,0,0,1.9492490000629914,0.0,0.0,0.0,0.0,0.06317199995464762,0.301197999760916,60.40297700019437,44.63522000014564,11.772632999964117,121.44999900010589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,103201,103201,1458355,0,0,2.0971619996998925,0.0,0.0,0.0,0.0,0.0697030000083032,0.4222299999128154,57.6558779998777,40.622383000027185,8.804850000160513,112.02246499988178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
