frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194158,194158,0,0,0,17.867215003207093,0.0,0.0,0.0,0.0,0.11821500083897263,0.3008130006492138,41.68465499969898,29.157009998016292,38.206092998734675,132.13455400182283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192432,192432,26356,0,0,17.78852499774075,0.0,0.0,0.0,0.0,0.1641629969526548,0.5278159987938125,40.35320600087289,27.51101199828554,5.486611000378616,95.72000700063654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,190772,190772,43010,0,0,5.681250997440657,0.0,0.0,0.0,0.0,0.11370699940016493,0.2734709996730089,27.720731999579584,28.547989000799134,5.586822000623215,71.23126800070168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,160796,160796,59351,0,0,11.78420699943672,0.0,0.0,0.0,0.0,0.13387500075623393,0.3145200025755912,54.76826000085566,53.83165400053258,5.5565030015714,130.90950800324208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,143015,143015,146704,0,0,4.542170001514023,0.0,0.0,0.0,0.0,0.07723700036876835,0.28016400028718635,45.420467999065295,45.28888699860545,5.463827001221944,103.65460499815526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,130113,130113,183065,0,0,4.10101899979054,0.0,0.0,0.0,0.0,0.07283900049515069,0.2704859980440233,44.44422700180439,37.24266599965631,5.422647998784669,94.06926999872667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,114411,114411,205267,0,0,4.346235997218173,0.0,0.0,0.0,0.0,0.07906099926913157,0.27920199863729067,48.22197899920866,37.049907998152776,5.9538819987210445,98.27893599867821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,115353,115353,281507,0,0,7.291450998309301,0.0,0.0,0.0,0.0,0.07053499939502217,0.2744129997154232,61.28696900123032,53.798861998075154,6.198839000717271,131.30072499916423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,115733,115733,345718,0,0,3.340939001645893,0.0,0.0,0.0,0.0,0.07627499871887267,0.279151998256566,62.458491996949306,44.7648580011446,5.936438999924576,119.22006200256874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,116183,116183,445692,0,0,3.5780320031335577,0.0,0.0,0.0,0.0,0.06787899837945588,0.33482899743830785,44.86784400069155,46.17926500213798,6.5405400018789805,104.01184699730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,115530,115530,500097,0,0,3.2799840009829495,0.0,0.0,0.0,0.0,0.07306899715331383,0.2749439991021063,14.798604999668896,45.237197999085765,7.442039001034573,73.59089700184995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,114649,114649,539385,0,0,3.9467250026063994,0.0,0.0,0.0,0.0,0.10159299927181564,0.4009439981018659,41.33575000014389,40.538440000091214,7.6636609992419835,96.98668299824931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,114475,114475,581606,0,0,3.370366001036018,0.0,0.0,0.0,0.0,0.08891000106814317,0.294821998977568,38.39110600165441,39.304427002207376,6.389021000359207,90.27863399751368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
