frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194361,194361,0,0,0,5.750822999999627,0.0,0.0,0.0,0.0,0.10280400002216084,0.2054869999881248,29.135132999982716,24.12345199999777,51.36105399998314,113.60690399999385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192674,192674,27077,0,0,13.835669999991751,0.0,0.0,0.0,0.0,0.15206600002670712,0.4981170000064594,50.1522699999839,30.525240000002896,5.631840000006605,104.74116800000388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,188256,188256,60754,0,0,5.396275000009609,0.0,0.0,0.0,0.0,0.09708300001420866,0.330292000001009,43.69232099998044,36.296652000004315,5.511181999992232,94.22151999999073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,175556,175556,109959,0,0,4.9738809999837486,0.0,0.0,0.0,0.0,0.08926799998221213,0.3025899999897774,51.33286200000953,44.40526300001579,5.761954000007563,109.90611799999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,159395,159395,186302,0,0,6.605551000006926,0.0,0.0,0.0,0.0,0.09407699999997021,0.2865790000043944,55.83386199998586,54.7108989999856,6.242838999980904,126.50144200000568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,134699,134699,275692,0,0,8.998294999997825,0.0,0.0,0.0,0.0,0.08100200000171753,0.31065500002114277,71.20737500000018,58.63691800001902,6.210448000018687,147.98869200001263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,123806,123806,371429,0,0,8.196456999996826,0.0,0.0,0.0,0.0,0.08751499998993495,0.317347000020618,53.56997799998453,53.212504000015315,6.472360999993043,124.32286300000328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,113812,113812,467942,0,0,3.2753639999896222,0.0,0.0,0.0,0.0,0.06902999999169879,0.35636100000147053,50.589567000002944,47.50001299998985,6.378203999986454,110.52648600002613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,114628,114628,545968,0,0,3.5791660000086267,0.0,0.0,0.0,0.0,0.0656240000012076,0.2860479999924337,94.32953399999633,65.32903700002635,7.506487000000561,173.42568000000824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,115038,115038,639630,0,0,4.050482999986116,0.0,0.0,0.0,0.0,0.06916000000956046,0.32302799999683884,54.602520000003096,44.56356700001152,7.308975000000828,113.36160199999767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,115031,115031,729464,0,0,3.555030000001125,0.0,0.0,0.0,0.0,0.10979699999325021,0.415953000015179,26.829672999980403,55.15345700001717,8.011116999995238,96.6228800000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,115152,115152,809468,0,0,3.3060519999992266,0.0,0.0,0.0,0.0,0.07195599999931801,0.2586659999792573,53.769617999989805,44.233702000013864,7.3944959999892035,111.47675699999127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
