frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194361,194361,0,0,0,10.314593000003924,0.0,0.0,0.0,0.0,0.10995699999227782,5.523353000000952,33.681349999994836,18.494993000004456,47.13624100000402,119.38364299999193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192674,192674,26414,0,0,13.523580999986962,0.0,0.0,0.0,0.0,1.4434360000024071,2.694707999992829,33.01738799999043,25.512642999999002,4.972584000000779,84.93749199999456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,188256,188256,42800,0,0,6.499087000008785,0.0,0.0,0.0,0.0,0.09945399999367055,0.3549210000102221,31.575906000000487,31.86606799999936,5.01322099999868,82.80820599999572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,175556,175556,92732,0,0,5.110459999997374,0.0,0.0,0.0,0.0,0.0909750000062104,0.27698399999565027,38.04276399999651,36.32235500001002,4.718418999999585,87.56571899999699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,159395,159395,136974,0,0,4.573166999989553,0.0,0.0,0.0,0.0,0.08254700000520643,0.30096499999388016,56.18832899999404,37.19675000000677,5.047403999995481,106.0318800000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,134699,134699,172453,0,0,6.030412000001206,0.0,0.0,0.0,0.0,0.0995240000065678,0.27862800000377774,50.050665999989974,39.909268000002385,4.856985000003533,103.80227800000341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,123806,123806,203703,0,0,3.9741429999935463,0.0,0.0,0.0,0.0,0.07145300000388488,0.2726849999987735,38.96483200000489,32.55900399999234,5.135823999992795,83.80649700001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,113812,113812,222044,0,0,3.6206750000076227,0.0,0.0,0.0,0.0,0.07017100000439314,0.25427599999261474,45.60418000001221,35.27362600000572,5.731241000006548,92.8921809999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,114628,114628,299015,0,0,3.68323900001144,0.0,0.0,0.0,0.0,0.08046300000330575,0.273766999995928,52.73839899999189,51.82318699999655,5.515899000002378,116.60062499998958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,115038,115038,363114,0,0,3.265252000005603,0.0,0.0,0.0,0.0,0.06597200000157954,0.3056659999884914,41.89407399999823,42.97948099998905,5.45870599999887,96.3464090000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,115031,115031,412604,0,0,3.33775800000069,0.0,0.0,0.0,0.0,0.0720750000056114,0.25727199999892036,17.092235000006895,40.80227200000763,6.483924000008301,70.56021900000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,115152,115152,447606,0,0,4.716776999998729,0.0,0.0,0.0,0.0,0.16147400000932066,0.4234610000111161,33.31416900000761,36.18188100000452,6.0180959999911465,84.09537500000397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,115201,115201,484465,0,0,3.3702819999916755,0.0,0.0,0.0,0.0,0.0675940000007813,0.39602299999330626,46.92155399999365,34.30908600000748,5.5714459999904875,93.0186329999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13,115275,115275,512057,0,0,3.297125999992545,0.0,0.0,0.0,0.0,0.05926600000805138,0.2848459999995612,37.74347400000977,47.646998000004714,5.5597099999999955,97.02991000000338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,115190,115190,533368,0,0,3.5273549999885745,0.0,0.0,0.0,0.0,0.062563000000182,0.2710370000045259,32.43539899999348,40.53777000000025,7.543091000002278,86.73346899999501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,115265,115265,551904,0,0,3.2496549999905255,0.0,0.0,0.0,0.0,0.06259300000976964,0.252758000002018,37.52846599999771,35.459023000001366,5.557034000005956,84.45894999999837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,115331,115331,571534,0,0,5.809632999998371,0.0,0.0,0.0,0.0,0.07135199999197539,0.28173999999125954,43.568830000012326,40.03120300001228,6.286768000009602,98.4207590000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,113110,113110,607330,0,0,3.2119649999913236,0.0,0.0,0.0,0.0,0.06796399999586811,0.2892159999987598,61.44443700000579,49.383982999998466,6.502637000011191,123.28947700000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,113150,113150,684022,0,0,3.208286999992538,0.0,0.0,0.0,0.0,0.06675200000927362,0.28677000000243424,42.89782099999684,36.392620000000875,5.951332999998726,91.33361799999307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,120869,120869,752200,0,0,3.4598920000092903,0.0,0.0,0.0,0.0,0.06682200000796001,0.38477900000088994,35.41042999999888,48.20940399999074,6.1072360000054005,96.03386000000569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20,121020,121020,779008,0,0,3.690012000006959,0.0,0.0,0.0,0.0,0.0715319999926578,0.32522200000073553,19.167004999999904,38.215178000001515,7.97083199999804,72.00940900000319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,119213,119213,791529,0,0,3.9371780000010403,0.0,0.0,0.0,0.0,0.16841800000122475,0.3261129999998502,47.3377480000039,38.286903000013695,6.645426999995152,99.75163800000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22,115909,115909,841420,0,0,6.76795600000446,0.0,0.0,0.0,0.0,0.08154200000376477,0.30530399999406654,46.545929000004094,36.79610300000036,6.701424999988603,99.58591299999853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,116015,116015,878823,0,0,3.3473410000084414,0.0,0.0,0.0,0.0,0.07014799999183197,0.27560200000209534,44.16103999999166,39.97012799999311,6.667393000000743,96.99115200000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,116638,116638,886043,0,0,3.4010340000065753,0.0,0.0,0.0,0.0,0.06751200000110202,0.29284900000448033,54.929005000005304,47.956116999998244,7.019967999994492,116.180846000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,115557,115557,954854,0,0,3.3988790000023528,0.0,0.0,0.0,0.0,0.06969700000070134,0.31360200000563054,38.37075999999229,51.84396900000365,7.184847000004879,103.56460799999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,115941,115941,999091,0,0,5.4849649999937355,0.0,0.0,0.0,0.0,0.06798399999752291,0.2831989999947382,36.70372800000621,43.02409899999304,9.147271999992768,97.1095719999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,115751,115751,1033359,0,0,7.118646000009221,0.0,0.0,0.0,0.0,0.07447800000193183,0.3016670000022259,43.67208799999389,34.195209999992926,6.939076999998406,94.70016300001305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,115575,115575,1045133,0,0,3.3998509999975113,0.0,0.0,0.0,0.0,0.07552900000007412,0.3020080000055714,45.0198639999968,45.45064500000251,10.203703000001951,106.88631399999338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,115693,115693,1070270,0,0,3.32913200000462,0.0,0.0,0.0,0.0,0.06614900000556645,0.4902159999886635,38.16883300000029,42.63755200000219,7.889324999993619,95.02917799999011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,115897,115897,1099527,0,0,3.5084000000011883,0.0,0.0,0.0,0.0,0.07030799999085957,0.3192439999963881,17.059614999993755,45.03853499998911,8.191854000003218,76.81291200000828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,115987,115987,1144536,0,0,5.985906999995905,0.0,0.0,0.0,0.0,0.07591900001102658,0.2869719999978315,30.583191999994597,43.6493200000001,7.402528000000075,90.44543199999566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,116224,116224,1170309,0,0,3.3559089999926073,0.0,0.0,0.0,0.0,0.07336400000212961,0.2753680000040504,36.36086200000932,42.76383299999509,7.452622999991831,92.74410399999056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,116111,116111,1217581,0,0,3.5652790000000323,0.0,0.0,0.0,0.0,0.12638500000150543,0.30915899999683916,33.153674000004685,39.03630300000316,8.167853000003333,87.06084199999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,115858,115858,1253817,0,0,3.427008999992154,0.0,0.0,0.0,0.0,0.07468600000493097,0.315081000010764,53.51131799999109,91.06173400000728,9.852557000002093,160.74634900000717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
