frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194117,194117,0,0,0,5.567959000018163,0.0,0.0,0.0,0.0,0.13726300016969617,0.21508199984054954,26.968526000018755,26.075626999954693,56.718004999993354,118.75113699989015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192570,192570,26960,0,0,28.238315999942643,0.0,0.0,0.0,0.0,0.2002740000079939,0.7097689999682188,62.79439700006151,26.504227000032188,5.662239000002955,128.38289399996938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,190727,190727,44331,0,0,7.647128999906272,0.0,0.0,0.0,0.0,0.13695299981009157,0.33528199992360896,35.43277900007524,30.745034999881682,6.028441000125895,83.22468799997296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,175249,175249,61550,0,0,6.594875000018874,0.0,0.0,0.0,0.0,0.09898999996948987,0.326555000128792,59.810946999959924,50.33525700014252,5.653492999954324,125.62142800015863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,161148,161148,134840,0,0,4.7336710001673055,0.0,0.0,0.0,0.0,0.08402100002058432,0.3075890001582593,61.77975600007812,46.01174100002936,5.59040199982519,121.21055400007208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,143590,143590,178508,0,0,4.188889000033669,0.0,0.0,0.0,0.0,0.08049399980336602,0.2768900001228758,52.18802500007769,39.56678299982741,5.697607000001881,104.71074900010535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,119612,119612,213920,0,0,6.070290000025125,0.0,0.0,0.0,0.0,0.07792899987180135,0.3111959999841929,46.90335400005097,39.88013000002866,5.698899999970308,101.34002099994177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,114588,114588,242821,0,0,6.4711670001997845,0.0,0.0,0.0,0.0,0.12373699996715004,0.4257240000242746,76.09613699992224,37.83720000001267,5.934009000156948,129.46470799988674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,114987,114987,313107,0,0,3.8121969998883287,0.0,0.0,0.0,0.0,0.0860740001371596,0.26020799987236387,49.80882700010625,49.5176489998812,6.138139999848136,112.1528579999449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,115285,115285,370210,0,0,3.554564000069149,0.0,0.0,0.0,0.0,0.09324899997409375,0.471191999849907,59.4287510000413,38.51102999988143,6.092121999927258,110.67936699987513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
