frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194117,194117,0,0,0,5.642765999937183,0.0,0.0,0.0,0.0,0.10035099990091112,0.20224499985488364,33.75285800007077,30.355845000030968,49.57472000000962,122.62040599989632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192570,192570,27149,27149,27149,16.352652000023227,0.008186000059140497,0.004859000000578817,566.2488079999548,95.46032100001867,667.3328189999665,0.28272800000195275,61.991974999955346,28.83796700007224,5.757133000088288,784.5708929999091,,,,,,,,,,,
2,190727,190727,44361,44361,44361,6.606148999935613,0.003727000148501247,0.0020339998627605382,452.4961270001313,103.00471400000788,559.678587999997,0.24448499993923178,40.331874000003154,39.33824399996411,5.7359830000223155,654.910473999962,,,,,,,,,,,
3,175249,175249,62593,62593,62593,6.235162999928434,0.0025249998998333467,0.001261999841517536,687.0548239999152,114.02739400000428,805.1785220000056,0.23182099994301097,51.81695400005992,41.487512000003335,5.649048000123003,913.4888380001485,,,,,,,,,,,
4,161148,161148,119784,119784,119784,4.649336000056792,0.0023749998945277184,0.0012719999631372048,1120.696586000122,127.06812300007186,1252.78665299993,0.2279429997997795,51.57940200001576,42.15988999999354,5.597148000106245,1359.737930999927,,,,,,,,,,,
5,143590,143590,158326,158326,120000,4.198667999844474,0.0024250000478787115,3.1061490001320635,1183.265239000093,141.73093399995196,1332.157498000015,0.4517600000326638,54.932809999854726,37.12189499992746,5.761981999967247,1437.5178070001766,,,,,,,,,,,
6,119612,119612,187117,187117,120000,3.3890669999436795,0.0017239999579032883,5.002656999977262,1123.6594639999566,134.70782100012002,1267.376054000124,0.27542399993762956,45.5095209999854,34.485357999983535,5.7041620000291005,1359.144353000147,,,,,,,,,,,
7,114588,114588,207140,207140,120000,3.362928000115062,0.002494000000297092,3.5260579998066532,1005.5009180000525,135.10021599995525,1148.208995999994,0.2931470000930858,44.99400899999273,38.39469500007908,5.818810000164376,1243.523390000064,,,,,,,,,,,
8,114987,114987,263013,263013,120000,3.4789379999438097,0.002865999931600527,4.9689729999045085,1239.7126540001864,137.06874600006813,1385.7397739998305,0.2689919999738777,44.75709799999095,35.60521700001118,5.917398000065077,1479.0178399998695,,,,,,,,,,,
9,115285,115285,299254,299254,120000,3.424453999969046,0.002454999957990367,5.158503999837194,1204.9034459998893,137.47980600010123,1351.6505929999312,0.3311199998279335,56.20272200008003,42.55405599997175,5.965097999933278,1463.0626959999518,,,,,,,,,,,
10,113979,113979,328176,328176,120000,5.284664000100747,0.0025150000055873534,4.640768999934153,1052.184885000088,139.2565230000855,1200.1294759998018,0.2757850002126361,22.717118000173286,45.80966899993655,6.222688000207199,1283.456618000173,,,,,,,,,,,
11,114955,114955,367304,367304,120000,4.524889000094845,0.004026999931738828,5.742274000112957,1117.2189159999562,142.39264600018942,1269.4752959998823,0.2694319998681749,36.58624200011218,42.00238399994305,6.31145700003799,1363.2648299999346,,,,,,,,,,,
12,114678,114678,413480,413480,120000,4.059482999991815,0.00363699996341893,6.667283999831852,1283.4239569999681,139.96940300012284,1434.0760019999834,0.2687209998839535,36.84651499997926,40.18470599999091,6.137304999811022,1524.5150900000226,,,,,,,,,,,
13,114586,114586,447699,447699,120000,4.016020000108256,0.002184000095439842,6.7708710000715655,1376.2314479999986,140.19046099997468,1527.4977789999866,0.2716770000006363,38.57210700016367,38.677939000081096,6.097560000171143,1618.1248529999266,,,,,,,,,,,
14,114811,114811,472467,472467,120000,5.749467999976332,0.0026550001166469883,5.3293480000320415,1000.588222000033,140.10551699993812,1150.1856849999967,0.2633310000419442,35.75626999986525,41.41133799998897,6.142155000134153,1242.4619840001014,,,,,,,,,,,
15,115008,115008,504344,504344,120000,3.579940000008719,0.0021540001853281865,5.9465419999469304,1057.761844999959,138.38762499995028,1206.0186040000644,0.26640700002644735,46.129152000048634,37.07533900001181,6.241834000093149,1302.2760649998872,,,,,,,,,,,
16,114908,114908,533836,533836,120000,6.474696999930529,0.002635000100781326,5.855398999983663,1084.8103190000984,140.52798400007305,1235.533637999879,0.2715269999953307,40.499252000017805,39.56807999998091,6.441314000085185,1331.7928609999399,,,,,,,,,,,
17,114629,114629,593776,593776,120000,3.5533299999315204,0.002324999968550401,7.38943700002892,1229.8745210000561,140.17815499983044,1381.0929669998586,0.2744020000591263,37.42240699989452,41.80104600004597,6.447845999900892,1474.8104529999182,,,,,,,,,,,
