frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194117,194117,0,0,0,6.104503999949884,0.0,0.0,0.0,0.0,0.16434200006187893,0.2142779999303457,33.82913399991594,29.531145000191827,50.27715000005628,123.18385700018553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192570,192570,27278,27278,27278,15.011164000043209,0.008867000133250258,0.005030000011174707,457.0603710001251,94.93246399983946,555.6684620000851,0.2506260000245675,65.20962500007954,35.98621399987678,5.59959399993204,681.84330400004,,,,,,,,,,,
2,190727,190727,45198,45198,45198,5.606177000117896,0.002444999836370698,0.0012720001905108802,507.3052770001141,107.51687399988441,619.0702370001873,0.2200789999733388,41.07848400008152,36.02124100007131,5.439950999971188,710.283580000123,,,,,,,,,,,
3,175249,175249,63247,63247,63247,5.601937999927031,0.0031970000691217138,0.0019329997940076282,756.090247999964,114.77446899993993,874.924123000028,0.24438499985990347,52.972372000112955,39.562161999810996,5.560138999953779,981.6146549999303,,,,,,,,,,,
4,161148,161148,120834,120834,120000,5.4919700000937155,0.0026650000108929817,2.807406000101764,1225.4162449999058,125.30551600002582,1357.5743870001133,0.23394400000142923,57.25989200004733,38.38646700000936,5.591369000057966,1467.22215900013,,,,,,,,,,,
5,143590,143590,164191,164191,120000,8.405297000081191,0.00479999994240643,8.339362000015171,1277.382186000068,141.4230600000792,1431.2248239998553,0.27536400011740625,50.063111000099525,35.5024240000148,5.5642069999066734,1533.611603000054,,,,,,,,,,,
6,119612,119612,196866,196866,120000,3.7908460001290223,0.003656999979284592,4.90242799992302,1091.9023080000443,135.47959199991055,1236.2952020000648,0.30169399997248547,47.10828399993261,33.08812499994929,5.883823999965898,1328.9422169998488,,,,,,,,,,,
7,114588,114588,224548,224548,120000,3.487258999939513,0.0026249999791616574,4.550409000103173,990.6516969999757,135.58446000001823,1134.826725999801,0.2713050000693329,45.89035800017882,35.75404100001833,6.048967999959132,1228.7328929999148,,,,,,,,,,,
8,114987,114987,278743,278743,120000,3.8763879999805795,0.002674999905138975,4.419871000209241,1263.3160240000052,136.70934499987197,1408.498654999903,0.2724779999425664,44.695776999787995,34.36571199995342,5.939320000152293,1501.0441350000292,,,,,,,,,,,
9,115285,115285,313059,313059,120000,3.317555999956312,0.0025150000055873534,5.31937999994625,1223.330476000001,134.28634900014913,1366.7093369999748,0.33545799988132785,56.29925299990646,40.13587899999038,5.9349609998662345,1475.7525630000146,,,,,,,,,,,
10,113979,113979,340627,340627,120000,3.2062140001016814,0.0021839998680661665,4.062561999944592,1085.0065280001218,135.87865299996338,1229.0060670000003,0.26850000017475395,21.085998999978983,40.82091100008256,6.282471000076839,1303.910893000193,,,,,,,,,,,
11,114955,114955,377315,377315,120000,4.031673000099545,0.003597000159061281,6.890547000011793,1174.6214320000945,143.06321799995203,1328.6651819998951,0.2598540002054506,35.60226100012187,39.082585999949515,6.092090000038297,1417.3159239999222,,,,,,,,,,,
12,114678,114678,423667,423667,120000,3.4312620000491734,0.0022340000214171596,6.509563000008711,1343.0806050000683,137.6340459999028,1490.941389999989,0.2640119998886803,34.87836400017841,38.85160699996959,6.099082999980965,1577.5690359998862,,,,,,,,,,,
13,114586,114586,458834,458834,120000,3.4691639998527535,0.0027060000320489053,5.876589000081367,1384.6313039998677,138.8382540001203,1533.3325739998145,0.2635509999890928,37.21554699995977,37.111309000010806,6.382731999792668,1620.7394620000741,,,,,,,,,,,
14,114811,114811,482871,482871,120000,3.2632319998811,0.0019040001006942475,4.9684840000736585,1012.6452150000205,138.76840900002207,1160.4719310000746,0.27088399997410306,36.19370399997024,37.450733000014225,6.2050240001099155,1246.8551710001066,,,,,,,,,,,
15,115008,115008,512436,512436,120000,3.2701860000088345,0.0022240001271711662,5.584523999914381,1029.1395149999971,139.36362899994492,1177.9516829999466,0.26424199995744857,44.29705500001546,35.35662200010847,6.297057999972822,1270.401141999855,,,,,,,,,,,
16,114908,114908,540731,540731,120000,3.333745999952953,0.0019439999050518963,6.269686999985424,1111.3945869999498,143.43529600000693,1265.136063,0.2748520000750432,35.874055000022054,42.10499800001344,6.864247000066825,1356.5863219998846,,,,,,,,,,,
17,114629,114629,600389,600389,120000,8.93220700004349,0.004128000000491738,7.9457029999048245,1232.6234120000663,139.41103499996643,1384.0443540000251,0.27305999992677243,34.78503499991348,37.09924399981901,6.426073999818982,1475.9603080001398,,,,,,,,,,,
18,114638,114638,624680,624680,120000,4.245298999876468,0.0024849998681020224,6.33754599994063,1244.1286739999668,140.70241800004624,1394.8375730001317,0.29159399991840473,37.57872500000303,56.34773899987522,6.5801369999007875,1502.8397989999576,,,,,,,,,,,
19,114769,114769,643001,643001,120000,3.296375999980228,0.0023550001060357317,5.049257000109719,1300.0741230000585,140.4534529999637,1449.3309489998865,0.43154000013601035,34.35941600014303,36.466580000023896,6.6014169999562,1533.4377770000174,,,,,,,,,,,
20,114778,114778,660595,660595,120000,5.688652000117145,0.0027460000637802295,6.339939999861599,1314.9829629999203,140.78698699995584,1465.9864679999828,0.2969939998820337,17.60135400013496,42.03059599990411,6.866331000082937,1541.49484200002,,,,,,,,,,,
21,115004,115004,691329,691329,120000,3.6933999999746447,0.0024650000796100358,6.893601999991006,1525.8519200001501,142.0108600000276,1678.765543000054,0.2772969999114139,32.98854900003789,40.805357000181175,6.464736999987508,1766.5963070000998,,,,,,,,,,,
22,115029,115029,734902,734902,120000,3.253292999943369,0.0019439999050518963,6.558775000030437,1652.2678579999592,143.37694499999998,1806.3140509998448,0.2915439999924274,35.52515000001222,40.08043799990446,6.57099900013236,1895.0292240001545,,,,,,,,,,,
23,115080,115080,758776,758776,120000,4.28764899993439,0.002133999942088849,7.2357229998942785,1468.5401099998217,140.1572939998914,1620.0968799998918,0.3475299999990966,40.67532699991716,39.27685000007841,6.827626999893255,1714.8570000001655,,,,,,,,,,,
24,114509,114509,784282,784282,120000,3.33460699994248,0.0020140000742685515,6.6079289999834145,1449.4540759999381,142.40596499985259,1602.2391469998638,0.28875900011371414,33.73948500006918,45.4526270000315,6.94173400006548,1694.966673999943,,,,,,,,,,,
25,115123,115123,825859,825859,120000,3.2931289999851288,0.0019529998098732904,6.264927000074749,1552.06946300018,130.35473900004035,1692.8062750000663,0.2950909999981377,51.07720600017274,36.10677400001805,6.894292999959362,1793.4555760000421,,,,,,,,,,,
26,114624,114624,857110,857110,120000,4.277019000028304,0.00455899998996756,9.419472999979916,1454.6263849999832,141.92138099997464,1610.0349790001474,0.2852430000075401,38.61594099998911,39.653082999848266,6.913900999961697,1702.8093330000047,,,,,,,,,,,
27,114989,114989,885352,885352,120000,3.4254000001965323,0.0021440000637085177,5.60639600007562,1373.326643000155,144.40350699987903,1527.0116499998494,0.28122399999119807,39.75220099982835,36.00797500007502,6.860728999981802,1616.2984830000369,,,,,,,,,,,
28,118312,118312,903453,903453,120000,3.779283000085343,0.002013000084843952,7.302479000145468,1245.4907889998594,143.31410400018285,1400.0198559999717,0.2952719999029796,40.790995000179464,38.84592800000064,7.0969579999200505,1493.7776159999885,,,,,,,,,,,
29,126479,126479,934869,934869,120000,4.2503989998294855,0.0021240000478428556,5.690815999969345,1495.7050439998056,146.55214599997635,1651.7403020000074,0.5122930001562054,42.444306000106735,38.42540799996641,7.259737000140376,1747.658587999922,,,,,,,,,,,
30,131293,131293,964857,964857,120000,3.9647050000439776,0.0019529998098732904,5.972350999854825,1461.5747290001764,115.2266399999462,1586.673281000003,0.2415389999441686,27.811024999891742,48.49825099995542,7.20231800005422,1677.2876249999626,,,,,,,,,,,
32,139466,139466,989246,989246,120000,4.004039999927045,0.002074000121865538,5.932405000066865,1339.2115629999353,129.24961700014137,1478.475711999863,0.2279830000588845,46.01137400004518,38.63893199991253,7.100274000094942,1577.3796480000328,,,,,,,,,,,
34,154917,154917,1006017,1006017,120000,4.3220740001288505,0.002274000053148484,5.901926999968055,1224.6485890000258,127.56201699994563,1362.2113030000946,0.22480699999505305,41.63538699981473,36.739982999961285,7.318898999983503,1455.5111160000251,,,,,,,,,,,
35,160228,160228,1028469,1028469,120000,4.996204999997644,0.0020840000161115313,8.002218000001449,1155.668432000084,124.8377580000124,1292.6624630001697,0.22845400008009165,39.40042900012486,32.80519400004778,7.213960000171937,1380.3636160000679,,,,,,,,,,,
36,160460,160460,1034529,1034529,120000,5.7275250001112,0.0025450001430726843,7.85314500012646,1144.5142130000932,125.48475699986739,1281.9116590001158,0.22219200013751106,38.77087199998641,36.827950000088094,7.150980000005802,1373.6832770000547,,,,,,,,,,,
