frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,192786,192786,0,0,0,5.432621999716503,0.0,0.0,0.0,0.0,0.11233499981244677,0.2078990000882186,28.60284500002308,25.12015699994663,55.23088900008588,117.65494100018259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,190948,190948,34611,0,0,14.904151000337151,0.0,0.0,0.0,0.0,0.1711490003799554,0.531981999756681,62.42073499970502,27.52266100014822,5.949585000053048,115.45062799996231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,187120,187120,54197,0,0,7.038336000277923,0.0,0.0,0.0,0.0,0.12361799963400699,0.3873239998029021,45.030110999960016,39.68901400003233,5.691179000223201,100.8621440000752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,177130,177130,105857,0,0,5.390922000060527,0.0,0.0,0.0,0.0,0.10333799991713022,0.2983529998346057,60.91674699973737,44.80172000012317,5.573642999934236,119.91416600039884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,139893,139893,144765,0,0,5.378417999963858,0.0,0.0,0.0,0.0,0.09210700000039651,0.31517499974142993,67.92961100018147,48.70540699994308,5.626804999792512,130.89636399990923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,128673,128673,193255,0,0,3.812941999967734,0.0,0.0,0.0,0.0,0.08253899977717083,0.2864100001715997,47.47984300001917,36.128635999830294,5.679566999788221,96.05648200022188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,122413,122413,218459,0,0,8.899920000203565,0.0,0.0,0.0,0.0,0.09117499985222821,0.3046550000362913,78.42752099986683,37.93164800026716,6.797513000037725,134.95656999975836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,113968,113968,323262,0,0,4.616234999957669,0.0,0.0,0.0,0.0,0.07373200014626491,0.31497400004809606,53.330858999743214,37.593227999877854,8.287583999845083,106.84874600019612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,115096,115096,394430,0,0,6.149919000108639,0.0,0.0,0.0,0.0,0.09851899994828273,0.2959190001092793,54.330589000073815,36.78030700029922,6.34536500001559,106.41522400010217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,115134,115134,472996,0,0,3.4344949999649543,0.0,0.0,0.0,0.0,0.0708759998815367,0.3514149998409266,52.990334000242,34.301256999697216,6.343160999676911,99.93985900018743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,115075,115075,511743,0,0,3.357907999998133,0.0,0.0,0.0,0.0,0.07020499970167293,0.30687899970871513,26.979357000072923,47.81827299984798,6.300948999978573,87.35622599988346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,116232,116232,538731,0,0,3.50146400023732,0.0,0.0,0.0,0.0,0.07156799983931705,0.26845599995795055,46.630512999854545,47.701679000056174,6.5716389999579405,107.13178900005005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,116073,116073,583923,0,0,3.3974529997067293,0.0,0.0,0.0,0.0,0.07318000007217051,0.2814409999700729,48.00721400033581,64.04258600014145,6.811218999700941,125.68870899985995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13,111877,111877,662239,0,0,3.4359669998593745,0.0,0.0,0.0,0.0,0.1291180001317116,0.2907590001086646,65.53672400013966,36.53043599979355,11.490032999972755,119.83169299992369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,108518,108518,722838,0,0,2.0501059998423443,0.0,0.0,0.0,0.0,0.06838199988123961,0.27978700018138625,53.53361600009521,37.28483500026414,6.893156999922212,102.47925199973906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,99163,99163,774034,0,0,1.952398999947036,0.0,0.0,0.0,0.0,0.06344199982777354,0.2691969998522836,42.15710100015713,50.4680100002588,11.282505000053789,108.46104799975365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,99075,99075,791761,0,0,1.817128999846318,0.0,0.0,0.0,0.0,0.058041000102093676,0.281279999853723,39.04246999991301,43.41847300020163,6.789748000301188,93.65009800012558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,99522,99522,802300,0,0,2.095603999805462,0.0,0.0,0.0,0.0,0.07183800016719033,0.3857799997604161,44.05612700020356,42.64813300005699,8.098221000182093,99.80763099974865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,101255,101255,842970,0,0,1.915839000048436,0.0,0.0,0.0,0.0,0.06337199965855689,0.29041700008747284,52.33349199988879,38.97627299966189,7.068143000196869,102.96694799990291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,103201,103201,880903,0,0,1.9684290000441251,0.0,0.0,0.0,0.0,0.06830199981777696,0.40687099999558995,45.5194669998491,44.606794999708654,7.095494999703078,101.97593499970026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20,105220,105220,909656,0,0,2.002745000027062,0.0,0.0,0.0,0.0,0.07462299981852993,0.270860000000539,19.680661000165856,52.43548699991152,20.599353999841696,97.40895499999169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,109726,109726,942151,0,0,3.1540960003439977,0.0,0.0,0.0,0.0,0.06657799985987367,0.2615719999994326,36.83727399993586,49.192988999948284,7.242026000312762,99.10987800003568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22,110914,110914,981550,0,0,3.7442800003191223,0.0,0.0,0.0,0.0,0.07354099989242968,0.2995950003423786,34.46444800010795,41.73930599972664,8.513317000051757,91.33575100031521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,111701,111701,1011105,0,0,3.345865000028425,0.0,0.0,0.0,0.0,0.06752899980710936,0.2780039999379369,47.97424900016267,39.61505799998122,7.401452000067366,101.05959199972858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,115006,115006,1069070,0,0,3.372556000158511,0.0,0.0,0.0,0.0,0.06852199976492557,0.28803400027754833,60.60380000008081,47.66379300008339,9.184285999708663,123.57940399988365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,121836,121836,1121899,0,0,3.633455999988655,0.0,0.0,0.0,0.0,0.07908199995654286,0.29446500002450193,53.18439299981037,43.57574300001943,8.695045999957074,112.02090000006137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,128284,128284,1181688,0,0,3.935136000109196,0.0,0.0,0.0,0.0,0.10153399989576428,0.3348630002619757,56.19192899985137,46.63319400015098,8.777124000062031,118.47838999983651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,135189,135189,1220328,0,0,4.263776999778202,0.0,0.0,0.0,0.0,0.14939600032448652,0.3387710003153188,50.688069999978325,42.78786000031687,8.73180600001433,109.59955099997387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,152139,152139,1247546,0,0,4.366614999980811,0.0,0.0,0.0,0.0,0.08418199968218687,0.2907889997914026,52.6717490001829,99.22368600018672,7.725513999957911,167.05740899988086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,154036,154036,1265167,0,0,5.010912000216194,0.0,0.0,0.0,0.0,0.1395879999108729,0.7058649998725741,41.12650900015069,46.94737499994517,10.498609000023862,107.29509200018583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,164183,164183,1309021,0,0,4.998888999580231,0.0,0.0,0.0,0.0,0.11012100003426895,0.3163979999953881,39.639303000058135,49.99295300012818,7.854842000142526,105.72961599973496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,166197,166197,1345776,0,0,5.183422999834875,0.0,0.0,0.0,0.0,0.11537099999259226,0.3369669998392055,52.13527699970655,49.74877499989816,7.998338000106742,118.31779700014522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,175216,175216,1376797,0,0,5.2280680001786095,0.0,0.0,0.0,0.0,0.12272599997231737,0.3249849996791454,59.669773999758036,42.7145680000649,8.139409000250453,119.04399100012597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,174623,174623,1391275,0,0,5.305657999997493,0.0,0.0,0.0,0.0,0.10509200001251884,0.32570500025030924,49.983474999862665,45.93943000008949,8.02032000001418,112.97387599961439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
