frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194158,194158,0,0,0,6.046980997780338,0.0,0.0,0.0,0.0,0.11006999920937233,0.21375700089265592,31.240001000696793,31.493554000917356,42.164802998740925,114.31475499921362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192432,192432,26356,26356,26356,15.05917699978454,0.005730998964281753,0.004728997737402096,424.9913679996098,104.96417399917846,532.4043219989107,0.25769199783098884,62.92445000144653,38.010692998796,5.761445998359704,658.3780000000843,,,,,,,,,,,
2,190772,190772,43543,43543,43543,13.39407100022072,0.00232499951380305,0.0013520002539735287,420.37365500073065,99.06159900128841,522.7795410028193,0.24474699966958724,40.16433899960248,38.22891800155048,5.528511999727925,623.3406100000138,,,,,,,,,,,
3,160796,160796,60037,60037,60037,5.13128500097082,0.0022140011424198747,0.0011320007615722716,794.2370330019912,117.96707100074855,916.4516830023786,0.20960999972885475,58.5308920017269,43.61028999846894,5.548190001718467,1032.1618509988184,,,,,,,,,,,
4,143015,143015,133131,133131,120000,4.644556000130251,0.002434000634821132,4.048279999551596,1129.5133870007703,142.26756100106286,1279.9534420009877,0.27285000032861717,54.70909499854315,39.742074000969296,5.418492000899278,1387.301041999308,,,,,,,,,,,
5,130113,130113,171767,171767,120000,8.758751999266678,0.002896002115448937,3.570779001165647,1160.5229279994091,139.20495099955588,1307.335024997883,0.2904440007114317,51.42714700195938,39.11972800051444,5.426117000752129,1415.0272949991631,,,,,,,,,,,
6,114411,114411,199890,199890,120000,5.343960001482628,0.003977998858317733,6.539459998748498,896.5589500003261,134.35225900320802,1041.5472399981809,0.25397400168003514,49.294961001578486,38.45888700016076,5.661305000103312,1143.1252110014611,,,,,,,,,,,
7,115353,115353,253212,253212,120000,5.273184997349745,0.0030849987524561584,6.044195997674251,1142.041502000211,138.49726300031762,1290.6513089983491,0.2823890026775189,47.42502600129228,37.834737999219215,5.831640999531373,1389.70950699877,,,,,,,,,,,
9,116183,116183,287067,287067,120000,4.123933998926077,0.002335000317543745,4.074491000210401,1124.382093999884,143.52249799776473,1276.0448260014527,0.27635700098471716,65.72761899951729,40.11441699913121,5.956850000075065,1396.1329459998524,,,,,,,,,,,
10,115530,115530,317853,317853,120000,3.2889920003071893,0.0021550004021264613,5.146362997038523,1182.5807860004716,143.31687899903045,1335.0930590022472,0.3319730021758005,46.734250001463806,37.117050000233576,5.697504999261582,1431.2528509981348,,,,,,,,,,,
11,114649,114649,340575,340575,120000,5.572074998781318,0.0022140011424198747,3.8554120001208503,1138.4991630002332,138.43955799893592,1284.7548159988946,0.2688630011107307,18.758230999083025,37.55798099882668,6.268242999794893,1356.1856909982453,,,,,,,,,,,
12,114475,114475,364584,364584,120000,3.887532999215182,0.002264001523144543,5.330334999598563,1051.1848569985887,137.54179700117675,1198.0552330023784,0.26275100026396103,32.38560799945844,36.79182999985642,6.543147999764187,1282.3261039993668,,,,,,,,,,,
13,114322,114322,377675,377675,120000,5.100665999634657,0.0032759999157860875,6.360870000207797,1167.3275849971105,142.63301699975273,1320.348612000089,0.3218040001229383,30.989325998234563,41.09204099950148,6.507099002192263,1407.513292000658,,,,,,,,,,,
14,114402,114402,407825,407825,120000,4.385481999634067,0.002134001988451928,4.772321000928059,1113.3769509979174,143.76360399910482,1265.9098680014722,0.2942809987871442,32.178433997614775,40.290433000336634,6.037121998815564,1352.2108619981736,,,,,,,,,,,
15,114627,114627,465135,465135,120000,3.8550719982595183,0.0026149973564315587,5.717754000215791,1307.6712459987903,139.18909200219787,1456.576075997873,0.2804950017889496,38.915131000976544,36.32924900011858,6.089943999540992,1545.0703830028942,,,,,,,,,,,
16,114729,114729,506456,506456,120000,4.651089999242686,0.0025749977794475853,6.164176000311272,1650.2026620000834,146.45890699830488,1806.763344000501,0.27906199829885736,32.78073199908249,40.55721300028381,5.981886999506969,1894.0008350000426,,,,,,,,,,,
19,114846,114846,539946,539946,120000,4.441360000782879,0.00222400194616057,4.971631002263166,1047.8117980019306,142.03027499752352,1198.9600710003288,0.2833199978340417,32.97283999927458,41.36442199887824,6.154105998575687,1287.818626002263,,,,,,,,,,,
20,114607,114607,603534,603534,120000,3.9511850009148475,0.002354998287046328,8.977550001873169,1026.4410409981792,141.18227000290062,1180.6611939973664,0.2633520016388502,30.99168200060376,57.569225999031914,6.761723998351954,1283.2658439983788,,,,,,,,,,,
21,114559,114559,633772,633772,120000,3.301435997855151,0.002043998392764479,5.790313000034075,1055.6342910022067,135.97660300001735,1201.2907630014524,0.28023500271956436,33.4229090003646,39.5606139973097,6.317737999779638,1287.0868490026623,,,,,,,,,,,
22,114470,114470,655356,655356,120000,3.45582999943872,0.0020740008039865643,7.070322997606127,1085.1529510000546,147.7533819997916,1243.6150350004027,0.4408410022733733,36.679319000541,40.59820199836395,6.448227999499068,1334.2012370012526,,,,,,,,,,,
23,114935,114935,686372,686372,120000,3.6959389981348068,0.003206001565558836,8.015677001822041,1232.219403002091,146.72204599992256,1390.6052929996804,0.3065650016651489,20.932239000103436,44.27561599732144,7.9764010006329045,1471.3874500012025,,,,,,,,,,,
24,114651,114651,715412,715412,120000,7.149854998715455,0.0025650006136856973,9.346713999548228,1107.8116389981005,143.05632599644014,1264.222042998881,0.2822780006681569,37.41818799971952,36.42165799828945,6.418501001462573,1354.9461990005511,,,,,,,,,,,
