frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194117,194117,0,0,0,5.553045999931783,0.0,0.0,0.0,0.0,0.10494999992261,0.21373800018409383,26.667711000072813,23.784745000057228,56.365179000067656,116.13435999993271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192570,192570,27059,27059,27059,13.234757000191166,0.005380000175136956,0.004648999947676202,385.6051119998938,95.48916599987933,484.9857009999141,0.2453590000186523,46.34536099979414,30.99074700003257,5.715184999871781,585.4937240001163,,,,,,,,,,,
2,190727,190727,44133,44133,44133,11.071474999880593,0.002434999942124705,0.0013320000107341912,401.4995510001427,99.24963799994657,503.8549610001155,0.2231660000688862,34.98326099997939,31.320577000087724,5.6836450000901095,589.9951930000498,,,,,,,,,,,
3,175249,175249,61360,61360,61360,5.130858000029548,0.002324999968550401,0.0013320000107341912,661.837228999957,113.90482199999497,779.8242369999571,0.2152609999939159,47.42636399987532,38.25513900005717,5.6830229998467985,879.353386000048,,,,,,,,,,,
4,161148,161148,117780,117780,117780,4.614622999952189,0.0023340001007454703,0.0013829999261361081,1146.6315709999435,126.74550999986423,1277.4591859999873,0.2304199999798584,52.68142699992495,40.55925599982402,5.529969999997775,1383.854860999918,,,,,,,,,,,
5,143590,143590,162369,162369,120000,4.001211000058902,0.0024250000478787115,5.201452999926914,1229.012745000091,140.96755800005667,1378.9060079998308,0.2919579999343114,49.88501200000428,37.03342999983761,5.674025000189431,1478.3291920000465,,,,,,,,,,,
6,119612,119612,195739,195739,120000,3.3846829999220063,0.001962999931492959,3.269023000029847,1049.673556000016,136.56818100002965,1193.5770439999942,0.2774499998849933,44.15029000006143,35.3119510000397,5.739259999927526,1284.839699000031,,,,,,,,,,,
7,114588,114588,219168,219168,120000,3.3353989999795886,0.0020840000161115313,5.279291000078956,951.2636990000374,133.44092300008015,1093.6089960000572,0.2823190000071918,44.24112100014099,36.93843599990032,5.84135500002958,1186.6215090001333,,,,,,,,,,,
9,115285,115285,260908,260908,120000,3.8926229999560746,0.0021939999896858353,3.5882820000097126,1065.0975209998705,139.1511490000994,1211.9854329998816,0.2793329999803973,44.29555999990953,37.43536999991193,5.877433000023302,1308.163148000176,,,,,,,,,,,
10,113979,113979,301470,301470,120000,3.4127559999888035,0.0018929999896499794,4.067386999849987,1061.099097000124,136.83739599991895,1206.175655000152,0.34364599991931755,56.153518999963126,41.741010000123424,5.892530999972223,1316.655313999945,,,,,,,,,,,
12,114678,114678,340798,340798,120000,4.164210999988427,0.0020140000742685515,4.1254469999785215,1097.0325770001637,138.5087690000546,1243.7585850000232,0.3100830001585564,18.417164000084085,44.186462999959986,6.922166000094876,1322.160785000051,,,,,,,,,,,
13,114586,114586,393813,393813,120000,5.6434150001223315,0.0020939999103575246,4.9274870000317605,1248.900496000033,138.0148799999006,1396.0417509999843,0.26545700006863626,30.236226999932114,41.79847199998221,5.999485000074856,1483.0770219998612,,,,,,,,,,,
14,114811,114811,427845,427845,120000,4.332402000045477,0.002153999957954511,5.4114409999783675,937.2739030000048,137.39997999982734,1083.7548710001101,0.2783919999274076,33.315492999918206,41.92493000005015,6.115546000046379,1172.6773769999,,,,,,,,,,,
15,115008,115008,463800,463800,120000,3.4206300001642376,0.0022039998839318287,4.725200999928347,950.8114760001263,143.64763799994762,1102.9911810001067,0.28692799992313667,32.38322299989704,40.33730700007254,6.138047999911578,1188.5149939998882,,,,,,,,,,,
17,114629,114629,493260,493260,120000,3.2461169998896366,0.0021040000319771934,4.718817999901148,965.2737210001305,139.0792340000644,1113.2311240000945,0.27489399985825,33.76385499996104,40.40884100004405,6.254950999846187,1200.1424689999567,,,,,,,,,,,
18,114638,114638,517387,517387,120000,3.587028000083592,0.0024649998522363603,6.9077769999239536,933.5690699999759,137.5690659999691,1082.0478320001712,0.2712479999900097,32.171564999998736,37.92933600016113,6.364560000065467,1165.509438000072,,,,,,,,,,,
19,114769,114769,535222,535222,120000,3.576257000077021,0.002004000180022558,5.086570000003121,979.8616349999065,138.83030700003474,1127.8141660000074,0.2769489999536745,41.21774100008224,35.55452000000514,6.159898999840152,1217.5366690000828,,,,,,,,,,,
20,114778,114778,554481,554481,120000,3.4071640000092884,0.0021939999896858353,5.211747999965155,941.8204520000018,138.82695000006606,1089.9113359998864,0.2818269999806944,33.66770699994959,39.64679000000615,6.3663819998964755,1176.2025529999391,,,,,,,,,,,
21,115004,115004,589497,589497,120000,3.4672080000746064,0.0021040000319771934,6.711961999826599,1051.6308339999796,140.80290599986256,1203.2132570000158,0.27023600000575243,34.28836999978557,58.99171499982003,9.120789999997214,1312.3511009998765,,,,,,,,,,,
22,115029,115029,636197,636197,120000,3.4805739999228535,0.0021040000319771934,6.061150000050475,1097.742235999931,139.40260799995485,1247.38758400008,0.42509099989729293,37.1972509999523,39.652648000128465,6.740486000126111,1337.826031000077,,,,,,,,,,,
23,115080,115080,660785,660785,120000,3.5104900000533235,0.0019940000584028894,5.008150000094247,1098.1728799999928,140.41488799989565,1247.6618190000863,0.2943720000985195,23.765221000076053,41.93297699998766,6.914246999940588,1327.0984600001157,,,,,,,,,,,
24,114509,114509,684712,684712,120000,3.8853449998441647,0.0035870000374416122,8.825895999962086,1113.3042700000715,140.02097100001265,1266.1102140000366,0.2707070000269596,37.17512399998668,38.92092599994612,6.73839199998838,1356.2813900000492,,,,,,,,,,,
26,114624,114624,723732,723732,120000,4.453339000065171,0.0022340000214171596,5.24803600001178,1198.7593709998237,144.72348900017096,1352.8812179999932,0.26845299998967675,35.77603000007912,39.70662100005029,6.688665999945442,1444.196416000068,,,,,,,,,,,
27,114989,114989,758196,758196,120000,4.042936000132613,0.002904999973907252,8.664235999958692,1243.8555920000454,141.6083389999585,1398.2397839999976,0.26978500000041095,35.795215000007374,37.310275999971054,6.655352000052517,1485.3152580001279,,,,,,,,,,,
30,131293,131293,777786,777786,120000,4.390077999914865,0.002173999973820173,5.618743000013637,1331.5481369997997,129.35693200006426,1470.582658000012,0.22678300001643947,47.521164000045246,38.9265339999838,7.187436000094749,1573.1678619999911,,,,,,,,,,,
32,139466,139466,814552,814552,120000,3.9149810002072627,0.002375000121901394,5.55326700009573,1296.0060509999494,128.18683499995132,1433.8252469999588,0.21685299998353003,39.01833500003704,37.426697000000786,6.9176599999991595,1524.1569770000751,,,,,,,,,,,
35,160228,160228,833391,833391,120000,4.428540000162684,0.002064000000245869,5.32060199998341,982.9150870000376,126.36767499998314,1118.6498049999045,0.2249389999633422,34.50847299995985,30.785269999796583,7.23285100002613,1198.8101650001681,,,,,,,,,,,
36,160460,160460,840656,840656,120000,4.5565140001144755,0.002365000000281725,7.083035000050586,1156.9234119999692,126.52057200011768,1294.6402269999453,0.21700399997826025,33.5532990000047,30.073010000023714,7.27141299989853,1373.3601550000003,,,,,,,,,,,
38,156545,156545,845364,845364,120000,4.465680000066641,0.002133999942088849,5.413077999946836,1132.4754229999598,129.83953000002657,1271.4873329998682,0.2170850000311475,36.351985000010245,34.10290500005431,6.927527000016198,1356.5369799998734,,,,,,,,,,,
40,175014,175014,856419,856419,120000,4.942758999959551,0.002064000000245869,5.936846000167861,960.3121350000947,129.83377600016865,1100.132733999999,0.36425500002224,41.12656999996034,37.630550999892876,6.89138699999603,1194.187028999977,,,,,,,,,,,
41,181226,181226,878437,878437,120000,8.013307999817698,0.0021639998522005044,7.406489999993937,875.563474000046,126.73427699996864,1013.7739859999328,0.23188199998003256,26.14334500003679,32.81720699988,7.316739000089001,1091.538220999837,,,,,,,,,,,
42,169102,169102,885071,885071,120000,5.5521820002013555,0.002173999973820173,7.157445000075313,804.2171720001079,119.99599800014948,935.0494420000359,0.21964899997328757,31.28696699991451,28.583999999909793,7.227748000104839,1011.535184999957,,,,,,,,,,,
43,154540,154540,889736,889736,120000,4.992204000018319,0.0026650000108929817,6.300549999878058,787.2204080001666,119.0489069999785,916.530210000019,0.2209619999575807,31.327553999972224,26.779466000107277,7.322127999941586,990.9724319998077,,,,,,,,,,,
44,150687,150687,892423,892423,120000,6.333862999781559,0.0029860000267944997,7.528541999818117,896.6413560001456,121.01016399992659,1028.930556999967,0.2211819999047293,31.83323600001131,31.870267000158492,7.377033000011579,1110.8447500000693,,,,,,,,,,,
