frame,raw_pts,world_pts,voxel_count,tgt_pts_full,tgt_pts_cropped,t_transform_ms,t_get_vis_ms,t_local_crop_ms,t_register_fn_ms,t_evaluate_reg_ms,t_register_total_ms,t_gtsam_ms,t_octo_insert_ms,t_vox_track_ms,t_vis_ms,t_total_ms,reg_local_crop_ms,reg_src_downsample_ms,reg_tgt_downsample_ms,reg_src_normals_ms,reg_tgt_normals_ms,reg_pass0_ms,reg_pass1_ms,reg_pass2_ms,reg_total_ms,reg_src_pts,reg_tgt_pts
0,194117,194117,0,0,0,5.571715000087352,0.0,0.0,0.0,0.0,0.1154599999608763,0.2076359999136912,31.207146000042485,32.786324999960925,49.70874600007846,122.68883800015828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,192570,192570,26960,26960,26960,15.398997999909625,0.008326000170200132,0.006281999958446249,385.86026500001935,100.03956600007768,489.7300790000827,0.25755000001481676,58.753286999944976,27.340860000094835,5.632411000078719,601.5475050000987,,,,,,,,,,,
2,190727,190727,43675,43675,43675,5.8781200000339595,0.0023940001483424567,0.0014620000001741573,401.99241400000574,101.77611199992498,507.8189629998633,0.2295270001013705,41.60839099995428,33.137712999860014,5.447848999892813,597.0230830000673,,,,,,,,,,,
3,175249,175249,61124,61124,61124,5.21353299996008,0.0019139999949402409,0.001291999979002867,657.1604289999868,113.63469299999451,774.9474229999578,0.2286460000959778,49.041723000073034,43.62084500007768,5.627551999850766,881.5098810000563,,,,,,,,,,,
4,161148,161148,117676,117676,117676,4.559226000083072,0.0025749998258106643,0.001362000148219522,1101.7987699999594,127.69102799984466,1233.2604529999571,0.2380430000812339,57.88995800003249,40.93021700009558,5.6224420000035025,1345.2609989999473,,,,,,,,,,,
5,143590,143590,161285,161285,120000,5.728854999915711,0.003817999868260813,6.193257999939306,1190.388166000048,141.2527410000166,1341.912253999908,0.30136400005176256,52.11898199991083,37.75788200005081,5.693146000112392,1446.3331849999577,,,,,,,,,,,
6,119612,119612,194540,194540,120000,3.6058099999536353,0.002485000095475698,5.791122999880827,1010.0150480000138,134.94654099986292,1154.695122000021,0.28554400000757596,45.563250999975935,34.38158900007693,5.688747000021976,1246.6864110001552,,,,,,,,,,,
7,114588,114588,221956,221956,120000,3.6266990000513033,0.0020939999103575246,4.887020000069242,972.6156090000586,134.6178209998925,1116.1662570000317,0.28123599986429326,46.07565599985719,36.07518499984508,5.856536999999662,1210.6037440000819,,,,,,,,,,,
10,113979,113979,263055,263055,120000,3.930537999849548,0.0020539998786262004,3.7337620001380856,1018.0354310000439,141.36258600001383,1167.1527989999504,0.2579810000042926,57.09644400008074,34.57560499987267,5.834143000129188,1273.2170039998891,,,,,,,,,,,
13,114586,114586,313294,313294,120000,3.873507999969661,0.002074000121865538,3.9386130001730635,1135.0733930000843,135.98702200010848,1279.1681000001063,0.3435440000885137,42.764409000028536,47.60905700004514,6.037720999984231,1384.1736589999982,,,,,,,,,,,
14,114811,114811,372524,372524,120000,3.2786649999252404,0.0023049999526847387,7.007327000110308,981.1769820000791,137.86525700015773,1130.13512800012,0.2916649998496723,19.377631000224937,46.1154910001369,6.3533819998156105,1208.608174000119,,,,,,,,,,,
15,115008,115008,418712,418712,120000,3.3775930000956578,0.0023749998945277184,4.2111309999199875,978.2585840000593,138.90058599986332,1125.5067489998964,0.26430399998389476,32.67550999999003,40.24295400017763,6.0544430000391,1211.116488000016,,,,,,,,,,,
17,114629,114629,453756,453756,120000,3.8277109999853565,0.002283999947394477,4.570035000142525,947.1491619999597,137.52184300005865,1093.3417910000571,0.26734999983091257,36.97344399984104,41.25422699985393,6.19014100016102,1186.2662059998001,,,,,,,,,,,
18,114638,114638,480751,480751,120000,3.7145660000987846,0.003957999979320448,8.68670599993493,897.3852000001443,138.27216599997882,1048.2785560000139,0.28714700010823435,37.208139999847845,40.08715400004803,6.270613999959096,1140.2281719999792,,,,,,,,,,,
19,114769,114769,500553,500553,120000,3.492983000114691,0.002324999968550401,6.8159620000187715,946.3301709999996,138.50650900008077,1095.6073020001895,0.2619589999994787,34.05026399991584,38.110798000161594,6.29806599999938,1180.7715229999758,,,,,,,,,,,
20,114778,114778,521127,521127,120000,4.848465000122815,0.0024039998152147746,6.069420000130776,963.9004779999141,140.00679299988406,1114.0013159999853,0.2755950001755991,37.89095900015127,41.05362299992521,6.398878000027253,1207.4269489999097,,,,,,,,,,,
21,115004,115004,557187,557187,120000,3.3256239998991077,0.0023250001959240763,5.743097999811653,1043.7214290000156,143.3909649999805,1197.0378980001897,0.26812100009010464,52.325379000194516,39.4020650001039,6.360755000059726,1301.6812139999274,,,,,,,,,,,
22,115029,115029,597923,597923,120000,3.3323970001220005,0.002133999942088849,8.247778999930233,1153.403385000047,141.52725799999644,1307.3351889997866,0.2906229999553034,41.62399599999844,38.151902999970844,6.411160999959975,1400.0922810000702,,,,,,,,,,,
23,115080,115080,620741,620741,120000,5.879317999870182,0.0027349999527359614,6.2435510001250805,1055.1164240000617,141.62845800001378,1206.8118459999368,0.26862200002142345,40.22808600007011,55.313126000100965,6.543362000002162,1317.975621999949,,,,,,,,,,,
26,114624,114624,643241,643241,120000,6.208484000126191,0.002314000084879808,5.620133000093119,967.0310450001125,142.5823520000904,1119.27773299999,0.4126059998270648,40.64709099998254,41.071218999832126,6.4144959999339335,1218.4654819998286,,,,,,,,,,,
27,114989,114989,682261,682261,120000,3.3253330000206915,0.0021440000637085177,5.020341000090411,1004.5721540000159,139.1789060000974,1152.9009949999818,0.285303999817188,23.483462000058353,43.26725000009901,6.786444999988817,1233.0504649999057,,,,,,,,,,,
32,139466,139466,705789,705789,120000,8.177962999980082,0.002463999862811761,5.756883000003654,1059.1127860000142,128.9195889999064,1197.5202230000832,0.21441800004140532,39.61029900005997,38.79022699993584,6.63841099981255,1293.972493999945,,,,,,,,,,,
35,160228,160228,725778,725778,120000,4.494619000070088,0.004247999868312036,5.364776000078564,889.9450149999666,126.07482299995354,1025.3810230001363,0.22293500001069333,40.66246999991563,33.54742099986652,6.5707829999155365,1113.8807659999657,,,,,,,,,,,
36,160460,160460,734987,734987,120000,5.352283000092939,0.003375999995114398,10.021392999988166,995.9094490000098,126.72758200005774,1135.9293719999641,0.22254299983615056,34.43504999995639,32.776551999859294,6.9155579999460315,1219.7927330000766,,,,,,,,,,,
38,156545,156545,740912,740912,120000,4.379770000014105,0.0028360000214888714,5.569234999938999,949.641875999987,131.31109200003266,1090.483926999923,0.22637099982603104,39.178901000013866,34.46845200005555,6.656965000047421,1178.3604239999477,,,,,,,,,,,
42,169102,169102,752009,752009,120000,4.94372299999668,0.0023640000108571257,5.595052999979089,672.0294930000819,118.99905800009947,800.4838240001391,0.2310899999429239,31.39481599987448,30.449075999968045,7.028692999938357,877.708802999905,,,,,,,,,,,
44,150687,150687,758667,758667,120000,4.469400000061796,0.0022440001430368284,5.401984999934939,813.6086740000792,120.50284700012526,943.220053999994,0.22099100010564143,30.958393999981126,31.104473000141297,6.929542999841942,1020.0396180000553,,,,,,,,,,,
45,158911,158911,767806,767806,120000,4.671173999895473,0.0025040001219167607,5.242361999989953,1047.5595529999282,130.41297299992038,1187.2180889999981,0.21433899996736727,42.949554999950124,40.321862000155306,6.912040000088382,1285.5134910000743,,,,,,,,,,,
46,159424,159424,795871,795871,120000,4.668389000016759,0.002133999942088849,7.261556000003111,1149.484584999982,130.64919700013888,1291.4232470000115,0.23440600011781498,53.66616700007398,38.73689200008812,6.667725000170321,1398.4542969999438,,,,,,,,,,,
49,163146,163146,805492,805492,120000,4.563537999956679,0.0021139999262231868,5.462018999878637,1038.3832909999455,133.03313699998398,1180.8103020000544,0.37898200002928206,45.70113899990247,38.81974699993407,6.655531000205883,1279.956613999957,,,,,,,,,,,
51,168837,168837,815351,815351,120000,4.646346000072299,0.0020739998944918625,5.527403000087361,1056.746487000055,129.49780799999644,1195.8697300001404,0.23943599990161601,27.582000999927914,35.37584799983051,7.130965999976979,1273.9144629999828,,,,,,,,,,,
54,145374,145374,832231,832231,120000,4.260911000073975,0.0022140000055514975,5.50123299990446,1528.103726000154,133.59214299998712,1671.325460999924,0.2256000000215863,31.671514000208845,43.00971799989384,7.038209000029383,1760.434991000011,,,,,,,,,,,
55,137880,137880,876628,876628,120000,6.644609999966633,0.002865999931600527,7.215066000071602,1705.116137999994,132.44552399987697,1848.5129409998535,0.22775399997954082,35.8984590000091,41.778683999837085,7.011948999888773,1942.995665999888,,,,,,,,,,,
56,130667,130667,902658,902658,120000,3.723618000094575,0.00226500014832709,6.735902999935206,1545.9321129999353,150.28701300002467,1707.0951610000975,0.28909000002386165,31.662674000017432,44.7819089999939,6.907290000071953,1797.5210090000928,,,,,,,,,,,
57,123911,123911,921163,921163,120000,3.494051999950898,0.0021240000478428556,7.371632000058526,1552.9816189998655,147.9442669999571,1712.3537309998937,0.29644500000358676,40.96672499986198,43.111536999958844,7.158868000033181,1810.558183000012,,,,,,,,,,,
